split,region,distance,axis,y_true,mean,total_variance,pit,crps
random,in,0.00019,8.599312,0.12552884,0.13769077,0.0002657682052813,0.227827,0.00727044
random,in,3.2e-05,8.991705,0.26567519,0.27435794,0.0001167030131909,0.210773,0.00516795
random,in,3.4e-05,7.67486,0.18651939,0.18468726,0.0004824502684641,0.533238,0.00519398
random,in,1.3e-05,9.738808,0.33698023,0.33869734,8.702233026269823e-05,0.426979,0.00230578
random,in,5.8e-05,9.084645,0.24804129,0.25858805,6.241961818886921e-05,0.09095,0.00675692
random,in,0.000159,4.907995,0.15736723,0.11621504,0.0014476099750027,0.860285,0.02510057
random,in,1.3e-05,8.856762,0.26870599,0.25913087,6.411829235730693e-05,0.88411,0.0059637
random,in,1e-06,9.700125,0.32174082,0.31525892,8.393130701733753e-05,0.760379,0.00389789
random,in,4.4e-05,9.771304,0.22884828,0.22736815,3.917836511391215e-05,0.593466,0.00160174
random,in,5.6e-05,7.22914,0.22446829,0.23201708,0.0001230126945301,0.248057,0.00456603
random,in,1.1e-05,9.700836,0.2805373,0.27479249,6.615838356083259e-05,0.759996,0.00345546
random,in,0.000376,7.566106,0.19749395,0.1948162,0.0006370391347445,0.542246,0.00601161
random,in,0.00032,7.514087,0.32821259,0.32508448,0.0001198700265376,0.61245,0.00291276
random,in,0.000157,7.359078,0.22288479,0.22233355,0.0001672533398959,0.516999,0.00303167
random,in,0.000458,4.847698,0.2364516,0.2203248,0.0002959276316687,0.825741,0.00964574
random,in,5.9e-05,9.267049,0.22959456,0.22352023,5.238402809482068e-05,0.79934,0.00361374
random,in,0.000285,7.047598,0.16561008,0.14194164,0.0005716642481274,0.838893,0.01424009
random,in,0.000217,11.10587,0.25189392,0.26130289,0.0001727529597701,0.237038,0.00564954
random,in,0.000336,11.322785,0.1909024,0.19758373,0.0004470431013032,0.376001,0.00577645
random,in,8.4e-05,8.101465,0.25783544,0.25958607,0.0001919642090797,0.449726,0.003326
random,in,7e-06,9.459819,0.29952871,0.30628768,7.72671919548884e-05,0.220969,0.00403115
random,in,0.000191,5.237704,0.12874423,0.12548092,0.0002185059420298,0.587362,0.00374071
random,in,3.7e-05,10.059142,0.29601121,0.29445389,4.464575613383204e-05,0.592147,0.00170564
random,in,2.8e-05,9.141361,0.28010882,0.30292302,0.000100887438748,0.011562,0.01722729
random,in,6.2e-05,9.98324,0.20929505,0.21085031,5.888329178560525e-05,0.419693,0.00191859
random,in,0.000142,6.060149,0.2718052,0.26804039,0.0001432778517482,0.623438,0.00326584
random,in,4e-05,8.683038,0.24399326,0.25023356,0.0001074172614607,0.273554,0.00387731
random,in,4.6e-05,8.036186,0.27226626,0.26884505,0.0001299639989156,0.61795,0.00307072
random,in,1.2e-05,9.419452,0.29455947,0.29700115,0.0002009075251407,0.431616,0.00347982
random,in,0.0,9.290763,0.19292135,0.19324385,8.244227501563728e-05,0.485833,0.00212647
random,in,0.000254,11.207273,0.26368243,0.2463651,0.000637768942397,0.753556,0.0104619
random,in,0.001072,11.463154,0.17979074,0.17307489,0.0002542328438721,0.663194,0.00483829
random,in,7e-05,5.628286,0.24798078,0.25239956,0.0001434190344298,0.356073,0.00344184
random,in,3.4e-05,10.20005,0.23387983,0.23397534,5.467657683766447e-05,0.494847,0.00172852
random,in,2.8e-05,9.25993,0.23733001,0.23201934,5.176420017960481e-05,0.769783,0.0031779
random,in,0.001376,10.949275,0.16306276,0.17151843,0.0004176702932454,0.339531,0.00615214
random,in,0.000698,7.784843,0.15854733,0.17024934,0.0005769788986071,0.313069,0.00784382
random,in,6.7e-05,9.345877,0.2059707,0.19557062,0.0005006428109481,0.678965,0.00712345
random,in,0.002301,4.937966,0.16823913,0.17311206,0.0001976846688194,0.364453,0.00395285
random,in,0.000518,5.51586,0.23413358,0.23373842,0.0001912368607008,0.511398,0.00323624
random,in,2.5e-05,9.498663,0.34070563,0.34733492,0.000142131029861,0.289085,0.00421995
random,in,0.000157,9.215024,0.1646007,0.17985721,0.0002996604889631,0.189069,0.00908762
random,in,0.000104,9.163016,0.20494226,0.19877319,7.9497360275127e-05,0.7555,0.00372168
random,in,3e-06,9.81703,0.3238714,0.31542012,7.04036865499802e-05,0.843086,0.00509637
random,in,1.4e-05,7.186307,0.25433516,0.24846658,0.0001306872436543,0.696148,0.00384773
random,in,7.3e-05,5.18479,0.27908148,0.26569813,0.000177759444341,0.842263,0.0080668
random,in,0.000216,7.249578,0.32570782,0.32979569,0.00024460547138,0.396902,0.0040788
random,in,0.000179,7.824311,0.13758043,0.1295443,0.000329430506099,0.671029,0.00563833
random,in,0.000135,8.42596,0.12981629,0.13161667,0.0001907018449855,0.448136,0.00332071
random,in,5e-05,10.276086,0.23101462,0.210446,0.0003342466079629,0.869716,0.01264115
random,in,9.8e-05,4.945695,0.25355527,0.25764757,0.0001867942919488,0.382309,0.00367919
random,in,3.1e-05,9.778536,0.21649069,0.21064338,4.878483014181256e-05,0.798752,0.00347863
random,in,1.9e-05,9.930864,0.28846581,0.2840032,0.0001393711136188,0.647288,0.00342398
random,in,8.4e-05,9.686322,0.21930295,0.21642801,4.551665551844053e-05,0.664994,0.00205813
random,in,0.000151,9.303436,0.32855378,0.33269802,6.427042535506189e-05,0.302599,0.00270963
random,in,3e-05,4.479725,0.24038052,0.24725814,0.000134842688567,0.276833,0.00429289
random,in,4.8e-05,9.603382,0.3688489,0.36465961,0.0001605734432814,0.629527,0.00350888
random,in,0.000351,7.436209,0.09685721,0.12350861,0.0005810176371596,0.134435,0.01632314
random,in,4.5e-05,7.798723,0.21589272,0.21974146,0.000150852400111,0.377004,0.00334753
random,in,2e-06,9.158509,0.26859545,0.24163596,0.0001917639019666,0.974222,0.01941751
random,in,2.1e-05,10.067289,0.22573077,0.22314684,3.5209224733989686e-05,0.668387,0.00182862
random,in,0.00012,5.306067,0.28529995,0.27515215,0.0001007813116302,0.843953,0.00612247
random,in,3e-05,10.150164,0.29282229,0.28741604,8.75985570019111e-05,0.718242,0.00339955
random,in,3e-06,9.453487,0.20389043,0.20477553,4.370238821138628e-05,0.446746,0.00159211
random,in,1.6e-05,9.650514,0.31187103,0.31930786,0.0001569325104355,0.276373,0.00463888
random,in,0.000349,8.486954,0.27051467,0.27169755,0.0001773843832779,0.464615,0.00315437
random,in,3.6e-05,9.965037,0.36420869,0.35521281,0.0001088348872144,0.805739,0.00535427
random,in,4e-06,9.721163,0.36439609,0.36460066,6.739396485500038e-05,0.49006,0.00192053
random,in,1.8e-05,8.871496,0.24878249,0.24662635,6.3718092860654e-05,0.606463,0.00209638
random,in,5.8e-05,9.539156,0.27963609,0.28123671,0.0001571809407323,0.449205,0.00301129
random,in,1e-06,8.067078,0.24001829,0.24403305,0.0002560022985562,0.400937,0.00413893
random,in,4.7e-05,9.603102,0.18817577,0.18879302,5.561470607062802e-05,0.467018,0.00176316
random,in,9e-06,9.540886,0.194531,0.19098192,5.028066516388208e-05,0.691643,0.00235134
random,in,1.9e-05,9.275743,0.15603102,0.11469916,0.0002282360219396,0.996889,0.03283685
random,in,9.4e-05,9.013375,0.25657675,0.24901298,8.40747234178707e-05,0.795288,0.00449987
random,in,0.000646,10.379156,0.19809238,0.19712661,0.0002705595106817,0.52341,0.00386659
random,in,8e-06,10.103939,0.23423141,0.23813692,5.037312075728551e-05,0.291066,0.002495
random,in,4.4e-05,8.912443,0.2240852,0.22384515,0.0001843217323767,0.507053,0.00317446
random,in,9.4e-05,9.516647,0.21679673,0.2141484,4.78067304356955e-05,0.64915,0.00201563
random,in,1.3e-05,7.368031,0.22365228,0.22456935,8.089323819149286e-05,0.459393,0.00213914
random,in,6.4e-05,9.588921,0.23452671,0.23394485,3.995424049207941e-05,0.536672,0.00149852
random,in,3.6e-05,8.987632,0.31891394,0.32594198,0.0001211265407619,0.261548,0.00430398
random,in,6e-06,9.615253,0.33399926,0.32688075,0.0001000433258013,0.761674,0.00427741
random,in,3.4e-05,9.372634,0.21416327,0.21748677,3.82575744879432e-05,0.295522,0.00214124
random,in,5e-06,8.985298,0.2421252,0.23871478,3.529396781232208e-05,0.717037,0.00214863
random,in,4e-06,9.786369,0.21725281,0.20001884,0.0002381157828494,0.867969,0.01057613
random,in,0.000127,9.022749,0.22614052,0.22980002,0.0001748662616591,0.390991,0.00349177
random,in,1.1e-05,8.988458,0.34681651,0.34455344,0.0001084350369637,0.586023,0.00262896
random,in,4.8e-05,4.653391,0.21286348,0.20715976,0.0005059653194621,0.600086,0.00583057
random,in,7.7e-05,5.575678,0.13495545,0.12534121,0.0002454991044942,0.730262,0.00594398
random,in,0.00011,9.460014,0.28602903,0.28932279,0.0001380863832309,0.389625,0.00311208
random,in,0.000118,9.710082,0.25249149,0.25236326,4.486036050366238e-05,0.507637,0.00156622
random,in,2.9e-05,9.107731,0.21741353,0.21868882,4.079370410181582e-05,0.420869,0.00159386
random,in,0.00032,7.13087,0.22744674,0.22721128,0.000160599942319,0.507412,0.00296332
random,in,0.0001,8.655367,0.2533714,0.25022948,6.253271567402408e-05,0.654435,0.00233957
random,in,2e-06,8.933019,0.21238026,0.22408517,9.070058877114208e-05,0.10953,0.00733826
random,in,0.000144,7.500144,0.27135766,0.26749402,0.0001763992768246,0.614437,0.00354908
random,in,3.3e-05,9.263647,0.37024196,0.37047377,8.777063339948654e-05,0.49013,0.00219168
random,in,6.4e-05,7.44582,0.28178762,0.28058428,0.0002532576036173,0.530137,0.00375532
random,in,0.000139,11.707691,0.12521108,0.13271779,0.0002441369142616,0.31546,0.00506318
random,in,2.9e-05,11.506278,0.1094412,0.1619532,0.000396933639422,0.004198,0.04132357
random,in,7.1e-05,9.576355,0.31220264,0.31980899,9.127175871981308e-05,0.212965,0.00452865
random,in,0.000126,7.086525,0.14124589,0.1317838,0.0003833120281342,0.685556,0.00636502
random,in,0.000428,11.419675,0.22825894,0.20392716,0.0003782119019888,0.894558,0.01532252
random,in,0.000156,7.281699,0.13668013,0.14260688,0.0002599518629722,0.356587,0.00462737
random,in,4.1e-05,10.00097,0.29277118,0.29795074,0.0001917265326483,0.354176,0.00399993
random,in,7.1e-05,7.078166,0.20591641,0.19325529,0.0002078194083878,0.810102,0.00754054
random,in,6.3e-05,7.444903,0.26484033,0.26689988,0.000205670366995,0.442904,0.00346926
random,in,5.7e-05,9.828955,0.37037553,0.36383671,5.901924305362627e-05,0.802655,0.00389072
random,in,0.000124,9.449482,0.39670919,0.40214309,0.0001333365798927,0.318969,0.00370023
random,in,7e-06,9.899066,0.07784062,0.07081431,0.0007993091130629,0.598136,0.00730011
random,in,2e-05,9.785177,0.3874285,0.38569236,0.0001230138004757,0.562194,0.00270015
random,in,1.9e-05,8.695913,0.21059772,0.21944597,9.489816147834064e-05,0.18186,0.00527929
random,in,5.3e-05,9.401955,0.21565915,0.21633568,6.08955706411507e-05,0.465457,0.00184704
random,in,0.000115,5.880883,0.35549914,0.34034759,0.0002376232878305,0.837173,0.00910787
random,in,5.8e-05,9.88358,0.18782101,0.19241439,8.855330088408664e-05,0.312731,0.00307627
random,in,0.000398,10.53055,0.29668408,0.30825594,0.0002685014624148,0.240031,0.00696049
random,in,0.000779,4.858511,0.12641997,0.14563099,0.0005729405675083,0.211105,0.01143482
random,in,7e-06,9.68173,0.18260763,0.18024263,8.230554522015154e-05,0.602832,0.00236471
random,in,5.6e-05,9.735617,0.34746686,0.34703457,4.574679769575596e-05,0.525481,0.00159165
random,in,3e-06,9.866374,0.34095751,0.34464309,9.01587336556986e-05,0.348952,0.00278263
random,in,7.2e-05,8.491621,0.18771502,0.18867758,0.0003108863602392,0.478232,0.00414146
random,in,0.000197,4.796923,0.2958563,0.28529292,0.0001965243864106,0.774431,0.00630944
random,in,1.5e-05,9.344462,0.30180778,0.30184695,0.0001503439270891,0.498726,0.0028655
random,in,1.2e-05,9.899059,0.20901353,0.20905964,7.952377200126648e-05,0.497937,0.0020841
random,in,0.00013,5.091534,0.25222036,0.25748083,0.0002153654641006,0.360001,0.00417386
random,in,1.7e-05,9.747495,0.2828258,0.28273714,0.0001199309335788,0.50323,0.00255955
random,in,1e-05,9.842607,0.24129706,0.24974231,9.58870950853452e-05,0.194221,0.00502656
random,in,6.7e-05,9.173919,0.25915143,0.25721973,0.0001200237893499,0.569979,0.00269578
random,in,2.3e-05,6.779156,0.24875118,0.24493639,0.0001567187864566,0.619713,0.00338577
random,in,0.000174,9.012354,0.22636395,0.22770973,4.153630288783461e-05,0.417297,0.00161784
random,in,0.00013,10.205271,0.17612961,0.18094781,0.000334323500283,0.396078,0.00477661
random,in,3e-06,9.165427,0.17480527,0.18173632,0.0002258590538986,0.322331,0.00476521
random,in,0.000159,8.045766,0.30089604,0.31469315,0.0001285373873542,0.111811,0.00862916
random,in,0.000148,8.328467,0.34640212,0.34835631,0.0003629701386671,0.459151,0.0045322
random,in,1e-06,9.213842,0.16743783,0.16280171,8.91344461706467e-05,0.688307,0.00309675
random,in,2.6e-05,9.838659,0.24099366,0.2420959,6.263903196668252e-05,0.444619,0.00191072
random,in,5e-06,10.12635,0.31331309,0.30677122,0.0001122658140957,0.73152,0.00403818
random,in,6.3e-05,9.805682,0.31986144,0.33032542,0.0001935601467266,0.225989,0.00625102
random,in,4.4e-05,9.372877,0.2497436,0.24311189,4.622178676072508e-05,0.83533,0.00398282
random,in,2.1e-05,9.130703,0.38025032,0.37116516,6.795630179112777e-05,0.864789,0.0055609
random,in,0.000141,9.55008,0.36145578,0.35971433,6.0062338889110833e-05,0.588895,0.00196659
random,in,3e-05,9.868311,0.41124001,0.41009068,0.0001497412304161,0.537415,0.00290273
random,in,1.2e-05,9.774228,0.34906814,0.34338847,7.751562225166708e-05,0.74057,0.00347057
random,in,3.6e-05,8.568797,0.23360832,0.23275602,7.776103302603588e-05,0.538499,0.00209361
random,in,3e-06,9.51475,0.21799734,0.2191101,5.911001062486321e-05,0.44246,0.00186086
random,in,0.001316,4.231828,0.10862336,0.110395,0.000304890301777,0.459592,0.00415222
random,in,0.000281,4.780184,0.15216208,0.14133866,0.0003279748489148,0.724962,0.00673867
random,in,3.9e-05,10.114699,0.22072762,0.22589597,0.000115097289381,0.314993,0.00348169
random,in,0.000105,7.165226,0.20811742,0.19853042,0.000170567916939,0.768545,0.00574005
random,in,3.2e-05,4.988491,0.24797472,0.25093955,0.0001214312505908,0.393945,0.00289155
random,in,0.000221,6.171488,0.30593525,0.29976341,0.0003464660258032,0.629896,0.00515892
random,in,0.000192,8.241195,0.17571216,0.15316649,0.0004496403853408,0.856163,0.01371014
random,in,6.8e-05,9.416721,0.22431649,0.23013909,0.000167831312865,0.326554,0.0040543
random,in,7.4e-05,9.567098,0.25965848,0.25144309,5.3521926020039245e-05,0.869272,0.00504714
random,in,0.00013,9.442376,0.39701868,0.38524231,0.0001229795452672,0.855866,0.00715976
random,in,9e-05,7.291082,0.15764391,0.17494078,0.0009932182729244,0.291558,0.01105994
random,in,0.000304,6.172672,0.25483357,0.24071696,0.000186863268027,0.849125,0.00854378
random,in,0.000192,7.834883,0.26925174,0.26929694,0.0001306319463765,0.498422,0.00267107
random,in,1.2e-05,9.846037,0.34473756,0.34485832,4.83501389680896e-05,0.493072,0.00162582
random,in,0.000653,6.515939,0.33292198,0.3190546,0.0003177575417794,0.781698,0.00826498
random,in,7.1e-05,9.612571,0.06832412,0.10566443,0.0006754409405402,0.075393,0.02443427
random,in,2e-06,8.54591,0.24790694,0.25139779,7.570960588054731e-05,0.344138,0.00258476
random,in,0.00016,6.75913,0.18951001,0.18691643,0.0004003211215604,0.551569,0.00480971
random,in,0.000606,7.803377,0.30187771,0.28857282,0.0002498307439964,0.800039,0.00791551
random,in,2e-05,9.311975,0.37081449,0.36747378,7.090491999406368e-05,0.654219,0.00248975
random,in,6e-06,9.121225,0.20998771,0.20296776,0.0001044319506036,0.753939,0.00423975
random,in,3e-05,9.73785,0.35469349,0.34578043,6.381983257597312e-05,0.867726,0.00546865
random,in,0.001521,11.429235,0.17646637,0.18114157,0.0004401314654387,0.411827,0.00531669
random,in,0.000558,5.383646,0.35332586,0.31758279,0.0009478004649281,0.87718,0.02211364
random,in,0.000361,4.241997,0.11649707,0.13467115,0.0004231592756696,0.188486,0.01082667
random,in,1.8e-05,8.84614,0.26095207,0.26418841,8.723032078705728e-05,0.364478,0.00262561
random,in,4.3e-05,11.554682,0.17340224,0.16881759,0.0003853397211059,0.592334,0.00501269
random,in,2.1e-05,9.806217,0.23621374,0.23198929,4.51579580840189e-05,0.735208,0.00259632
random,in,4e-06,9.710267,0.33480766,0.34629026,8.044765854720026e-05,0.100234,0.0072739
random,in,3.1e-05,9.51352,0.24096077,0.24347961,4.7718345740577206e-05,0.357692,0.00197673
random,in,6e-06,9.221216,0.21178507,0.21823332,5.077291280031204e-05,0.182745,0.00384641
random,in,0.000258,7.326922,0.27395086,0.25329226,0.0002401977399131,0.908727,0.01322978
random,in,2.4e-05,8.130972,0.25714786,0.24558163,0.0003545784275047,0.73047,0.00714892
random,in,0.000207,7.040035,0.11741317,0.15305352,0.0003483777691144,0.0281,0.02551241
random,in,3e-06,8.938423,0.06221321,0.11328703,0.0008186873164959,0.03713,0.0357791
random,in,5.4e-05,9.215354,0.24494565,0.26006529,0.0001282901794183,0.090957,0.0096865
random,in,1e-06,9.917261,0.34877137,0.34338832,0.0003681311791297,0.610476,0.00508244
random,in,8e-06,8.932528,0.31015321,0.31248873,0.0002022304106503,0.434774,0.003476
random,in,2.2e-05,9.9311,0.20212906,0.19860765,8.13780352473259e-05,0.651864,0.00264969
random,in,0.000201,10.52587,0.21285818,0.19400297,0.0002457581576891,0.885465,0.01175967
random,in,1.7e-05,8.687423,0.29561714,0.29517531,0.0001252787915291,0.515744,0.00262266
random,in,0.000206,8.630957,0.29471184,0.32083115,0.0002097397518809,0.035653,0.01835833
random,in,2.3e-05,9.726384,0.16586809,0.1629767,7.066211401252076e-05,0.634563,0.00235735
random,in,1.1e-05,10.171421,0.24304884,0.23594603,7.014763104962185e-05,0.801796,0.00422606
random,in,5e-05,10.266178,0.27233344,0.24607745,0.0003942109760828,0.906983,0.01677761
random,in,6.9e-05,9.642275,0.20908678,0.20741132,4.1671628423500806e-05,0.602393,0.0016811
random,in,3.8e-05,7.75389,0.13669563,0.12500229,0.0001998364605242,0.795933,0.00695653
random,in,5.8e-05,9.662883,0.21244667,0.19923483,0.0001842505007516,0.834805,0.00793266
random,in,2.7e-05,8.042423,0.14693887,0.13096109,0.0004007299721706,0.787611,0.00951199
random,in,2e-06,10.014395,0.32304043,0.32337308,6.128587847342715e-05,0.483053,0.00183513
random,in,3.7e-05,9.441671,0.1497949,0.11453001,0.0003604645316954,0.968375,0.02502174
random,in,4.3e-05,6.827043,0.29523066,0.27892369,0.0001066406039171,0.942844,0.01098493
random,in,0.00037,7.77937,0.31533329,0.30930567,0.0002376325137447,0.652107,0.00453095
random,in,5.3e-05,7.090303,0.07578894,0.09426792,0.0006550007383339,0.235137,0.01108408
random,in,0.00011,9.740478,0.39820233,0.38774872,0.0001447825634386,0.807515,0.0062233
random,in,0.000155,8.012187,0.30791877,0.32336953,0.0001759255246724,0.122031,0.00956616
random,in,2.4e-05,8.866671,0.28099038,0.26742011,0.0002418531948933,0.808558,0.00807996
random,in,2.9e-05,8.576701,0.20415189,0.20731759,0.0001064417156158,0.379482,0.00279555
random,in,7.3e-05,9.018604,0.21338943,0.22267063,3.3391504985047504e-05,0.05412,0.00628575
random,in,3.7e-05,9.496862,0.23206116,0.22905508,3.510101669235155e-05,0.694059,0.00198031
random,in,4.2e-05,7.699551,0.09527706,0.1268864,0.0004908373812213,0.076827,0.0206412
random,in,2.3e-05,9.695802,0.20452366,0.20394382,3.539805402397178e-05,0.538819,0.00141292
random,in,7.8e-05,6.803939,0.26135161,0.26219648,0.0001706454640952,0.474216,0.00307458
random,in,0.000152,8.966106,0.31443915,0.31246918,9.711126767797396e-05,0.579223,0.00245953
